CUST_ID,BALANCE_CREDIT_RATIO,PURCHASES_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,SPENDING_CREDIT_RATIO,ACTIVITY_SCORE,PRC_FULL_PAYMENT,CASH_ADVANCE_DOMINANCE,BALANCE_UTILIZATION,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,cluster,pseudo_label
C11583,0.7547690231571003,0.32729263157860283,0.26949547947340047,0.5967881110520032,0.8333333333333334,0.0,0.4515764883416749,0.7547690231571003,1.0,0.5,0,0
C11585,0.19739484762475326,0.5219062499993476,0.0,0.5219062499993476,0.6666666666666666,0.0,0.0,0.19739484762475326,1.0,0.0,0,0
C11586,0.00973771859258538,0.05228444444440571,0.0,0.05228444444440571,0.6388889999999999,0.454545,0.0,0.00973771859258538,0.916667,0.0,1,1
C11587,0.5881734969980394,0.03333333333322222,0.14690501133284364,0.1802383446660659,0.3585856666666667,0.125,0.8150597010991364,0.5881734969980394,0.083333,0.083333,0,0
C11588,0.23833804359968222,0.0,0.7422370003990104,0.7422370003990104,0.4166666666666667,0.0,0.9999999999982037,0.23833804359968222,0.0,0.25,0,0
C11589,0.61547565377641,0.16401333333296886,0.28294887199937124,0.44696220533234005,0.6111110000000001,0.0,0.6330487648000953,0.61547565377641,0.5,0.333333,0,0
C11590,0.0,0.02531999999992766,0.0,0.02531999999992766,0.19444433333333333,0.0,0.0,0.0,0.583333,0.0,0,0
C11591,0.12911824449978482,0.07699999999987167,0.14402296916642665,0.2210229691662983,0.7222223333333333,0.0,0.65161991854782,0.12911824449978482,1.0,0.166667,0,0
C11592,0.5666332673742916,0.0,0.032090319499959885,0.032090319499959885,0.361111,0.0,0.9999999999610474,0.5666332673742916,0.0,0.083333,0,0
C11593,1.0147316503299508,0.31140333333229536,0.02523727533324921,0.33664060866554457,0.6388889999999999,0.0,0.0749680064833556,1.0147316503299508,0.75,0.166667,0,0
C11594,0.9175713591590202,0.0,0.137363926665522,0.137363926665522,0.388889,0.0,0.9999999999393339,0.9175713591590202,0.0,0.166667,0,0
C11595,0.004554678499988613,0.022249999999944377,0.0,0.022249999999944377,0.11868666666666666,1.0,0.0,0.004554678499988613,0.083333,0.0,1,1
C11596,0.0024907669999916977,0.026666666666577778,0.0,0.026666666666577778,0.11616166666666668,0.090909,0.0,0.0024907669999916977,0.166667,0.0,0,0
C11597,0.2795731993327121,0.2761022222216087,0.25460542711054535,0.5307076493321541,0.8055556666666667,0.083333,0.4797470460994417,0.2795731993327121,1.0,0.416667,0,0
C11598,0.4977870169950221,0.1145399999988546,1.5736464879842635,1.688186487983118,0.4166666666666667,0.166667,0.9321520455094879,0.4977870169950221,0.083333,0.166667,0,0
C11599,0.9741743666655841,0.0,0.5091183783327676,0.5091183783327676,0.4166666666666667,0.0,0.9999999999978176,0.9741743666655841,0.0,0.25,0,0
C11600,0.42167869649789164,0.022499999999887502,0.0,0.022499999999887502,0.361111,0.0,0.0,0.42167869649789164,0.083333,0.0,0,0
C11602,0.9817617939967275,0.06199333333312669,0.0,0.06199333333312669,0.4722223333333333,0.0,0.0,0.9817617939967275,0.416667,0.0,0,0
C11603,0.7217097943985566,0.3328039999993344,0.77999270559844,1.1127967055977745,0.5666666666666668,0.0,0.70093009951718,0.7217097943985566,0.5,0.3,0,0
C11604,1.0081109216582658,1.0821333333243157,0.0,1.0821333333243157,0.6666666666666666,0.0,0.0,1.0081109216582658,1.0,0.0,0,0
C11605,0.00541603149998646,0.06796499999983009,0.0,0.06796499999983009,0.6666666666666666,0.777778,0.0,0.00541603149998646,1.0,0.0,1,1
C11606,0.005566401799988867,0.07331999999985336,0.0,0.07331999999985336,0.6666666666666666,0.25,0.0,0.005566401799988867,1.0,0.0,0,0
C11607,0.19190530969201244,0.06238461538451941,0.0,0.06238461538451941,0.5,0.0,0.0,0.19190530969201244,0.5,0.0,0,0
C11608,1.0521273149894788,0.35447999999645524,0.0,0.35447999999645524,0.6666666666666666,0.0,0.0,1.0521273149894788,1.0,0.0,0,0
C11609,0.110400891998896,0.4867199999951328,0.0,0.4867199999951328,0.6666666666666666,0.1,0.0,0.110400891998896,1.0,0.0,0,0
C11610,0.9235276111402185,0.0,0.04916108057128812,0.04916108057128812,0.4444443333333334,0.0,0.9999999999418819,0.9235276111402185,0.0,0.333333,0,0
C11611,0.11074576977753167,0.5410444444432421,0.0,0.5410444444432421,0.6666666666666666,0.25,0.0,0.11074576977753167,1.0,0.0,0,0
C11613,0.33319891042809546,0.04376571428565176,0.0,0.04376571428565176,0.4166666666666667,0.0,0.0,0.33319891042809546,0.25,0.0,0,0
C11615,0.5845719893742694,0.05670499999992912,0.24800130274969,0.30470630274961913,0.5,0.0,0.8139027664040751,0.5845719893742694,0.333333,0.166667,0,0
C11616,0.03947774099960522,0.32565999999674344,0.0,0.32565999999674344,0.2929293333333333,0.0,0.0,0.03947774099960522,0.333333,0.0,0,0
C11617,0.0013400566666644334,0.029474999999950874,0.0,0.029474999999950874,0.11616166666666668,1.0,0.0,0.0013400566666644334,0.166667,0.0,1,1
C11618,0.027668081999907772,0.24229666666585903,0.0,0.24229666666585903,0.6111110000000001,0.166667,0.0,0.027668081999907772,0.833333,0.0,0,0
C11619,0.06567401999978109,1.274926666662417,0.0,1.274926666662417,0.6666666666666666,0.833333,0.0,0.06567401999978109,1.0,0.0,1,1
C11621,0.030660067397218275,0.23320821917776274,0.0,0.23320821917776274,0.6388889999999999,0.25,0.0,0.030660067397218275,0.916667,0.0,0,0
C11623,0.11379306966628736,0.14230666666619232,0.012048018666626506,0.15435468533281882,0.5,0.0,0.07805411698639693,0.11379306966628736,0.416667,0.083333,0,0
C11624,0.034464562999885116,0.0,0.6069335716646436,0.6069335716646436,0.361111,0.0,0.999999999994508,0.034464562999885116,0.0,0.083333,0,0
C11626,0.5166973279974165,0.13121999999934392,0.4444575354977777,0.5756775354971216,0.6111113333333333,0.0,0.7720598913245934,0.5166973279974165,0.666667,0.166667,0,0
C11627,0.0,0.4333333333326111,0.0,0.4333333333326111,0.02777766666666667,0.0,0.0,0.0,0.083333,0.0,0,0
C11628,0.7740427719989679,0.22996666666636004,0.25040786226633277,0.48037452893269283,0.6388886666666667,0.0,0.5212763108443732,0.7740427719989679,0.833333,0.083333,0,0
C11629,0.027892779999953515,0.04799999999992,0.031617626333280635,0.07961762633320064,0.38888866666666666,0.0,0.3971184245094002,0.027892779999953515,0.083333,0.083333,0,0
C11630,0.6602981151103774,0.10849444444432389,0.2181735835553131,0.326668027999637,0.5833333333333334,0.0,0.66787553373547,0.6602981151103774,0.583333,0.166667,0,0
C11631,0.7412978363990116,0.12399999999983467,0.48530900719935294,0.6093090071991876,0.6111113333333333,0.0,0.796490781301777,0.7412978363990116,0.416667,0.416667,0,0
C11632,0.8835062613303883,0.16766666666610777,0.0,0.16766666666610777,0.5,0.0,0.0,0.8835062613303883,0.5,0.0,0,0
C11633,0.00010546833333245444,0.0,0.039351667499672074,0.039351667499672074,0.10000000000000002,0.5,0.9999999997882343,0.00010546833333245444,0.0,0.1,1,1
C11634,0.00019188671428544017,0.0027257142857103917,0.0,0.0027257142857103917,0.11616166666666668,0.0,0.0,0.00019188671428544017,0.166667,0.0,0,0
C11636,0.9698252841585848,0.4308333333297431,0.0,0.4308333333297431,0.42424233333333333,0.0,0.0,0.9698252841585848,0.272727,0.0,0,0
C11637,0.2667730343996443,0.1383333333331489,0.0,0.1383333333331489,0.4722223333333333,0.272727,0.0,0.2667730343996443,0.416667,0.0,0,0
C11639,0.02070078899994825,0.18916999999952708,0.0,0.18916999999952708,0.6666666666666666,1.0,0.0,0.02070078899994825,1.0,0.0,1,1
C11640,0.20216142411645788,0.2659235294102005,0.30736816293936847,0.5732916923495689,0.26262633333333335,0.0,0.5361462010316288,0.20216142411645788,0.166667,0.166667,0,0
C11642,0.1392805026662024,0.10395333333298683,0.0,0.10395333333298683,0.5,0.0,0.0,0.1392805026662024,0.5,0.0,0,0
C11643,0.013055727333315927,0.10990799999985346,0.0,0.10990799999985346,0.6388889999999999,1.0,0.0,0.013055727333315927,0.916667,0.0,1,1
C11644,0.004057979999972947,0.22215999999851896,0.0,0.22215999999851896,0.39393933333333336,0.0,0.0,0.004057979999972947,1.0,0.0,0,0
C11645,0.0006401915999974392,0.20529599999917883,0.0,0.20529599999917883,0.39393933333333336,0.0,0.0,0.0006401915999974392,1.0,0.0,0,0
C11646,0.015657295777742983,0.2547977777772116,0.0,0.2547977777772116,0.4949496666666667,0.5,0.0,0.015657295777742983,0.666667,0.0,1,1
C11647,0.5801033244970994,0.799999999996,0.0,0.799999999996,0.39999999999999997,0.0,0.0,0.5801033244970994,0.3,0.0,0,0
C11648,0.35312747852143206,0.07157391304341602,0.0,0.07157391304341602,0.5,0.0,0.0,0.35312747852143206,0.5,0.0,0,0
C11649,0.3193641369408007,0.07836470588226074,0.034932065529370664,0.1132967714116314,0.6666666666666666,0.0,0.30832357439465125,0.3193641369408007,0.916667,0.083333,0,0
C11650,0.6064063739969681,0.1987199999990064,0.0,0.1987199999990064,0.6666666666666666,0.0,0.0,0.6064063739969681,1.0,0.0,0,0
C11651,0.04882212799951178,0.5375099999946249,0.0,0.5375099999946249,0.6666666666666666,1.0,0.0,0.04882212799951178,1.0,0.0,1,1
C11652,0.5785023483285126,0.0,0.9059017058257843,0.9059017058257843,0.328283,0.142857,0.9999999999908011,0.5785023483285126,0.0,0.166667,0,0
C11653,0.8696481179978258,0.0,0.9394933337476513,0.9394933337476513,0.3666666666666667,0.0,0.999999999997339,0.8696481179978258,0.0,0.2,0,0
C11654,0.2739454958614392,0.2252689655167235,0.0,0.2252689655167235,0.5833333333333334,0.0,0.0,0.2739454958614392,0.75,0.0,0,0
C11655,0.5175907009982748,0.0115799999999614,0.06179157533312737,0.07337157533308877,0.43333333333333335,0.0,0.8421732128525479,0.5175907009982748,0.1,0.2,0,0
C11656,0.7835918366579601,2.1137777777542914,0.0,2.1137777777542914,0.6666666666666666,0.0,0.0,0.7835918366579601,1.0,0.0,0,0
C11658,0.1689547586663851,0.5349366666657751,0.15893346466640176,0.6938701313321768,0.8333333333333334,0.083333,0.22905361895442897,0.1689547586663851,1.0,0.5,0,0
C11659,0.006493761714267162,0.07499999999978571,0.0,0.07499999999978571,0.5227273333333333,1.0,0.0,0.006493761714267162,0.75,0.0,1,1
C11660,0.7995184819920047,0.33995999999660037,0.8303167829916969,1.1702767829882972,0.75,0.0,0.7095046189538095,0.7995184819920047,1.0,0.25,0,0
C11661,0.8907245946651822,0.04500333333325832,0.023283630166627864,0.06828696349988618,0.4166666666666667,0.0,0.34096742588500645,0.8907245946651822,0.083333,0.166667,0,0
C11662,0.046717188399937715,0.4351306666660865,0.0,0.4351306666660865,0.40656566666666666,1.0,0.0,0.046717188399937715,0.583333,0.0,1,1
C11663,0.90591786852162,0.6301147540962947,0.0,0.6301147540962947,0.6388889999999999,0.0,0.0,0.90591786852162,0.916667,0.0,0,0
C11664,0.0009742197777756128,0.02144444444439679,0.0,0.02144444444439679,0.348485,1.0,0.0,0.0009742197777756128,0.5,0.0,1,1
C11666,0.9008873081801801,0.051147272727179734,0.5557495901808077,0.6068968629079875,0.527778,0.0,0.91572328701162,0.9008873081801801,0.416667,0.166667,0,0
C11667,0.6185728066643758,1.2670259259212333,0.0,1.2670259259212333,0.32575766666666667,0.125,0.0,0.6185728066643758,0.25,0.0,0,0
C11668,0.28804598716618657,0.1047599999998254,0.0,0.1047599999998254,0.6666666666666666,0.0,0.0,0.28804598716618657,1.0,0.0,0,0
C11673,0.001954967076921573,0.020224615384599826,0.0,0.020224615384599826,0.6388889999999999,0.636364,0.0,0.001954967076921573,0.916667,0.0,1,1
C11674,0.040920400908966904,0.08181818181793389,0.0,0.08181818181793389,0.42424233333333333,1.0,0.0,0.040920400908966904,0.272727,0.0,1,1
C11675,0.0034802382499970995,0.0,0.0938223904999218,0.0938223904999218,0.05808066666666667,0.0,0.9999999999911181,0.0034802382499970995,0.0,0.083333,0,0
C11676,0.39093679474902265,0.2003649999994991,0.25749695024935626,0.45786195024885534,0.5833333333333334,0.0,0.5623899302136737,0.39093679474902265,0.583333,0.166667,0,0
C11677,0.1558617473132002,0.21848358208922614,0.03912644208949384,0.25761002417872,0.6666666666666666,0.0,0.15188245183395008,0.1558617473132002,0.916667,0.083333,0,0
C11678,0.5439445625996373,0.16353799999989097,0.21856407986652093,0.3821020798664119,0.75,0.0,0.5720044233796178,0.5439445625996373,1.0,0.25,0,0
C11679,0.9245229038425982,0.14121538461484148,0.0,0.14121538461484148,0.4444443333333334,0.0,0.0,0.9245229038425982,0.333333,0.0,0,0
C11681,0.6188368009969059,0.0,0.9813747139950932,0.9813747139950932,0.29797999999999997,0.0,0.9999999999949052,0.6188368009969059,0.0,0.166667,0,0
C11682,0.03147779555552058,0.05126222222216526,0.0,0.05126222222216526,0.5555556666666667,0.0,0.0,0.03147779555552058,0.666667,0.0,0,0
C11684,1.0217684908248186,0.2461166666646157,0.0,0.2461166666646157,0.4722223333333333,0.0,0.0,1.0217684908248186,0.416667,0.0,0,0
C11686,0.0021051969655157894,0.026548275862050653,0.0,0.026548275862050653,0.26262599999999997,0.272727,0.0,0.0021051969655157894,0.333333,0.0,0,0
C11687,0.42776010099857414,0.0,1.9301988233268996,1.9301988233268996,0.48148166666666664,0.0,0.999999999998273,0.42776010099857414,0.0,0.666667,0,0
C11688,0.008236026333319607,0.09833333333316945,0.0,0.09833333333316945,0.4368686666666666,1.0,0.0,0.008236026333319607,0.583333,0.0,1,1
C11689,0.8105176864959475,0.011604999999941976,0.0,0.011604999999941976,0.4444443333333334,0.0,0.0,0.8105176864959475,0.333333,0.0,0,0
C11690,0.27077519266621536,0.0,0.44741799633258766,0.44741799633258766,0.267677,0.0,0.999999999996275,0.27077519266621536,0.0,0.166667,0,0
C11691,0.7528177128560675,0.09750999999986071,0.0,0.09750999999986071,0.4722223333333333,0.0,0.0,0.7528177128560675,0.416667,0.0,0,0
C11692,0.037000931176427054,0.41084823529363423,0.0,0.41084823529363423,0.4368686666666666,0.833333,0.0,0.037000931176427054,0.583333,0.0,1,1
C11693,0.25296621658793766,0.48189176470531536,0.0,0.48189176470531536,0.6666666666666666,0.0,0.0,0.25296621658793766,1.0,0.0,0,0
C11694,0.44581038849777094,0.0,0.07983673749960082,0.07983673749960082,0.388889,0.0,0.9999999999373721,0.44581038849777094,0.0,0.166667,0,0
C11696,0.03476224359986095,0.4425599999982298,0.17638905359929447,0.6189490535975243,0.6944443333333333,1.0,0.2849815385820958,0.03476224359986095,1.0,0.083333,1,1
C11697,0.9155178427726917,0.0,0.05205024499971084,0.05205024499971084,0.4444443333333334,0.0,0.9999999998932656,0.9155178427726917,0.0,0.333333,0,0
C11698,0.028988437999955402,0.24251538461501151,0.0,0.24251538461501151,0.6111110000000001,0.25,0.0,0.028988437999955402,0.833333,0.0,0,0
C11699,0.694936271662806,0.4956611111083575,0.0,0.4956611111083575,0.4722223333333333,0.0,0.0,0.694936271662806,0.416667,0.0,0,0
C11700,0.7920961579987814,0.0,0.6219679659990431,0.6219679659990431,0.6111110000000001,0.0,0.9999999999975265,0.7920961579987814,0.0,0.833333,0,0
C11701,0.2727155821664394,0.09554749999992036,0.0,0.09554749999992036,0.6666666666666666,0.0,0.0,0.2727155821664394,1.0,0.0,0,0
C11702,0.37741550311027244,0.0,0.5007514479988873,0.5007514479988873,0.30050499999999997,0.111111,0.9999999999955622,0.37741550311027244,0.0,0.083333,0,0
C11703,0.041144057666598094,0.4992583333325013,0.0,0.4992583333325013,0.6666666666666666,0.916667,0.0,0.041144057666598094,1.0,0.0,1,1
C11704,0.17434035991289187,0.3155034782605952,0.0,0.3155034782605952,0.6666666666666666,0.0,0.0,0.17434035991289187,1.0,0.0,0,0
C11705,0.010703305999892967,0.0,0.5751939779942481,0.5751939779942481,0.05808066666666667,0.0,0.9999999999826146,0.010703305999892967,0.0,0.083333,0,0
C11708,0.012013675124984984,0.11727499999985341,0.01862332937497672,0.13589832937483012,0.6944443333333333,0.416667,0.13703869253196774,0.012013675124984984,1.0,0.083333,1,1
C11710,0.6829955661986341,0.44390999999911224,0.19008481519961984,0.6339948151987321,0.8333333333333334,0.0,0.2998207724134718,0.6829955661986341,0.916667,0.583333,0,0
C11711,0.20797607599958406,0.018647999999962705,1.0930283785978139,1.1116763785977766,0.7449496666666665,0.090909,0.9832253339542476,0.20797607599958406,1.0,0.416667,0,0
C11712,0.015483054499974194,0.09099999999984834,0.0,0.09099999999984834,0.5,0.6,0.0,0.015483054499974194,0.5,0.0,1,1
C11713,0.961689623663461,0.0,0.08522552633304925,0.08522552633304925,0.4166666666666667,0.0,0.9999999999608881,0.961689623663461,0.0,0.25,0,0
C11716,0.9821772471744503,0.019999999999897437,0.047522552307448604,0.06752255230734604,0.38888866666666666,0.0,0.703802665626862,0.9821772471744503,0.083333,0.083333,0,0
C11718,0.01742881166663762,0.15625999999973955,0.0,0.15625999999973955,0.5555556666666667,0.583333,0.0,0.01742881166663762,0.666667,0.0,1,1
C11719,0.7525140363308249,0.0,0.3608949183321304,0.3608949183321304,0.361111,0.0,0.9999999999907638,0.7525140363308249,0.0,0.083333,0,0
C11720,0.01876750274995308,0.2246124999994385,0.0,0.2246124999994385,0.6,1.0,0.0,0.01876750274995308,0.9,0.0,1,1
C11721,0.3675050937559183,0.2562468292681677,0.0,0.2562468292681677,0.6388889999999999,0.0,0.0,0.3675050937559183,0.916667,0.0,0,0
C11722,0.3141922054984291,0.44364999999778176,0.1397789589993011,0.5834289589970828,0.4444443333333334,0.0,0.23958179799368187,0.3141922054984291,0.25,0.083333,0,0
C11724,0.9690080094527836,0.30029818181763585,0.0,0.30029818181763585,0.4722223333333333,0.0,0.0,0.9690080094527836,0.416667,0.0,0,0
C11725,0.39047636233203176,0.6151399999979495,0.0,0.6151399999979495,0.3863636666666667,0.1,0.0,0.39047636233203176,0.25,0.0,0,0
C11728,0.11429574899885704,0.109799999998902,0.0,0.109799999998902,0.5833333333333334,0.0,0.0,0.11429574899885704,0.75,0.0,0,0
C11729,0.03189996088885344,0.29929333333300073,0.0,0.29929333333300073,0.5227273333333333,0.125,0.0,0.03189996088885344,0.75,0.0,0,0
C11730,0.8382229959988026,0.08699999999987572,0.4853682148564495,0.5723682148563252,0.6388886666666667,0.0,0.8479999452399262,0.8382229959988026,0.583333,0.333333,0,0
C11732,0.01458245999990886,0.7468499999953323,0.0,0.7468499999953323,0.4848483333333333,0.0,0.0,0.01458245999990886,1.0,0.0,0,0
C11733,0.029191513555523116,0.26278555555526356,0.0,0.26278555555526356,0.5227273333333333,0.636364,0.0,0.029191513555523116,0.75,0.0,1,1
C11734,0.12786502999920085,0.0,0.39272933999754545,0.39272933999754545,0.35606066666666664,0.0,0.9999999999840857,0.12786502999920085,0.0,0.25,0,0
C11736,0.06195397728562578,0.19884142857114454,0.0,0.19884142857114454,0.6111110000000001,0.25,0.0,0.06195397728562578,0.833333,0.0,0,0
C11737,0.20341554816632765,0.0,0.9345657394984423,0.9345657394984423,0.20454533333333336,0.0,0.9999999999982166,0.20341554816632765,0.0,0.25,0,0
C11739,0.9272312555504044,0.4957222222194682,0.16434012444353147,0.6600623466629997,0.6666666666666666,0.0,0.24897666905707241,0.9272312555504044,0.916667,0.083333,0,0
C11740,0.05600815904735234,0.5148714285689768,0.0,0.5148714285689768,0.6388889999999999,1.0,0.0,0.05600815904735234,0.916667,0.0,1,1
C11741,0.9507275334976233,0.0,0.362007823749095,0.362007823749095,0.4444443333333334,0.0,0.9999999999930942,0.9507275334976233,0.0,0.333333,0,0
C11742,0.03612835749969893,0.514449999995713,0.0,0.514449999995713,0.6388889999999999,0.583333,0.0,0.03612835749969893,0.916667,0.0,1,1
C11743,0.5663298867492921,0.0,0.3953399476245058,0.3953399476245058,0.4166666666666667,0.0,0.9999999999968382,0.5663298867492921,0.0,0.25,0,0
C11744,0.39217633466623086,0.0,0.44103610899950996,0.44103610899950996,0.5555556666666667,0.0,0.9999999999974807,0.39217633466623086,0.0,0.666667,0,0
C11745,0.8421517978319297,0.17710499999970486,0.4479971413325867,0.6251021413322916,0.8333333333333334,0.0,0.716678302167655,0.8421517978319297,0.916667,0.583333,0,0
C11746,0.007417622428560832,0.11932999999982952,0.0,0.11932999999982952,0.26666666666666666,0.25,0.0,0.007417622428560832,0.5,0.0,0,0
C11747,0.03600322049990999,0.1688824999995778,0.0,0.1688824999995778,0.267677,0.0,0.0,0.03600322049990999,0.166667,0.0,0,0
C11749,0.029380320799970615,0.038058999999961936,0.011897244899988101,0.049956244899950035,0.4166666666666667,0.0,0.23815330643000046,0.029380320799970615,0.166667,0.083333,0,0
C11750,0.011188594999888113,0.1598399999984016,0.0,0.1598399999984016,0.31818166666666664,0.0,0.0,0.011188594999888113,0.5,0.0,0,0
C11751,0.34454331266436977,0.1843466666654377,0.3899845126640668,0.5743311793295045,0.4444443333333334,0.0,0.6790237526627447,0.34454331266436977,0.25,0.083333,0,0
